-0.678041,-2.46095,3.98689,-0.496904,1.22065,0.138068
-0.603395,-2.39677,3.93674,-0.477738,1.19578,0.135139
-0.523468,-2.33003,3.85172,-0.459231,1.16813,0.132164
-0.441154,-2.26027,3.7417,-0.441235,1.13865,0.12913
-0.359061,-2.18813,3.60965,-0.424431,1.10836,0.126037
-0.279131,-2.11916,3.45158,-0.410276,1.07801,0.12298
-0.202934,-2.05704,3.27636,-0.399037,1.04852,0.119993
-0.133226,-2.00043,3.10148,-0.389904,1.02094,0.117025
-0.0759848,-1.95309,2.93107,-0.383339,0.996333,0.114209
-0.0330819,-1.91807,2.76045,-0.37944,0.974381,0.111648
-0.000629409,-1.89089,2.59308,-0.376785,0.954075,0.109241
0.0227949,-1.86926,2.4364,-0.374701,0.935486,0.106957
0.0396624,-1.82237,2.17854,-0.365085,0.896914,0.100779
0.0295879,-1.81203,2.16646,-0.360043,0.889177,0.0989231
0.012506,-1.80754,2.17422,-0.355128,0.883247,0.0972391
-0.00836462,-1.80546,2.20847,-0.350041,0.879512,0.0956349
-0.0316598,-1.8003,2.28148,-0.344009,0.878692,0.0940077
-0.0576426,-1.78876,2.38561,-0.336743,0.880143,0.0923125
-0.0857807,-1.77125,2.49443,-0.329317,0.882387,0.0905715
-0.111696,-1.75404,2.58435,-0.323025,0.883688,0.088838
-0.133082,-1.74142,2.65301,-0.317685,0.883133,0.087138
-0.150458,-1.73105,2.71348,-0.312724,0.881638,0.0854582
-0.163547,-1.72386,2.7696,-0.308575,0.880026,0.083839
-0.171545,-1.72369,2.81438,-0.305742,0.87779,0.0823206
-0.174772,-1.73192,2.84635,-0.304285,0.874726,0.0809232
-0.178596,-1.74338,2.87736,-0.303645,0.872132,0.0796345
-0.185547,-1.74954,2.91675,-0.303036,0.870901,0.0783425
-0.191608,-1.74821,2.96133,-0.302391,0.870548,0.0769762
-0.19396,-1.74218,3.00611,-0.301735,0.870214,0.0755372
-0.193662,-1.73538,3.04031,-0.301138,0.868777,0.0740658
-0.194458,-1.73166,3.05506,-0.30096,0.865797,0.0726449
-0.197959,-1.73208,3.05678,-0.301244,0.861974,0.0713333
-0.201188,-1.73193,3.05155,-0.301804,0.857859,0.0700344
-0.202526,-1.72701,3.04229,-0.302504,0.853854,0.0686555
-0.203526,-1.71892,3.03152,-0.303201,0.850118,0.0672202
-0.204118,-1.70798,3.01923,-0.303256,0.845881,0.0656955
-0.204633,-1.69125,3.00419,-0.301985,0.840442,0.064
-0.207656,-1.66848,2.98092,-0.299877,0.834036,0.0621794
-0.21206,-1.64237,2.94686,-0.297992,0.827365,0.060333
-0.212717,-1.61636,2.90159,-0.297044,0.820524,0.0585087
-0.206328,-1.59571,2.84015,-0.297623,0.812866,0.0567573
-0.192701,-1.58357,2.76251,-0.299799,0.804128,0.0551322
-0.177137,-1.57451,2.68177,-0.302344,0.795184,0.0536029
-0.165699,-1.56169,2.60975,-0.30409,0.786929,0.0520995
-0.158556,-1.54377,2.54186,-0.305361,0.779249,0.0505964
-0.15692,-1.52166,2.47264,-0.306543,0.771929,0.0491224
-0.162612,-1.49747,2.40241,-0.307465,0.764763,0.0477148
-0.171537,-1.47389,2.33076,-0.308101,0.757207,0.0463554
-0.176018,-1.45439,2.25931,-0.308477,0.748652,0.0450153
-0.171449,-1.44233,2.18759,-0.308873,0.738809,0.0437172
-0.158777,-1.43656,2.1142,-0.309835,0.728364,0.0424727
-0.140364,-1.43489,2.04004,-0.3117,0.718189,0.0412827
-0.118979,-1.43669,1.96802,-0.314019,0.708316,0.0401411
-0.098425,-1.43933,1.90368,-0.315914,0.698825,0.0390091
-0.0799892,-1.44081,1.84771,-0.317326,0.689998,0.0378574
-0.062218,-1.44167,1.79573,-0.318761,0.681758,0.036701
-0.0459953,-1.44206,1.7501,-0.319891,0.674032,0.0355547
-0.0336543,-1.44013,1.71664,-0.319501,0.666506,0.0343756
-0.0250691,-1.43537,1.69049,-0.317377,0.658491,0.0331365
-0.0200793,-1.42829,1.66879,-0.313837,0.6499,0.0318531
-0.0203388,-1.4181,1.65917,-0.308594,0.641278,0.030534
-0.0248311,-1.40632,1.66352,-0.301931,0.63289,0.0292026
-0.0291709,-1.39421,1.68424,-0.294048,0.624746,0.0278447
-0.0330046,-1.38083,1.72621,-0.284775,0.617164,0.0264555
-0.0399409,-1.36616,1.78127,-0.274913,0.61049,0.0250945
-0.0492536,-1.35077,1.83595,-0.265435,0.604471,0.0237814
-0.0565417,-1.33453,1.88572,-0.25647,0.598648,0.0224802
-0.0595908,-1.31708,1.9298,-0.247837,0.592715,0.0211694
-0.0577918,-1.30144,1.96305,-0.239955,0.586276,0.0198889
-0.0500624,-1.29085,1.98288,-0.233691,0.579447,0.0186953
-0.0369939,-1.28402,1.99417,-0.22932,0.572951,0.0176005
-0.022533,-1.27872,2.00263,-0.226185,0.567078,0.0165863
-0.0105399,-1.27207,2.01353,-0.223199,0.561727,0.0156028
-0.00206053,-1.26233,2.03208,-0.219729,0.556979,0.0146187
0.00163857,-1.2503,2.05989,-0.215794,0.553083,0.0136603
-0.00238231,-1.23577,2.09414,-0.211674,0.55034,0.0127428
-0.01419,-1.21655,2.13263,-0.207769,0.549161,0.0118502
-0.0326566,-1.19479,2.17401,-0.204859,0.549981,0.0110605
-0.0578931,-1.17794,2.21446,-0.203595,0.55256,0.0105203
-0.0838653,-1.16972,2.24535,-0.204076,0.555493,0.0102052
-0.103249,-1.16848,2.25991,-0.205968,0.557401,0.00998107
-0.11619,-1.17015,2.26149,-0.208803,0.558442,0.00978498
-0.125454,-1.17304,2.25259,-0.213073,0.559668,0.00965443
-0.132702,-1.1771,2.23692,-0.218904,0.561672,0.00961463
-0.138318,-1.18198,2.21803,-0.225435,0.564019,0.00963177
-0.146005,-1.19131,2.19285,-0.233026,0.56686,0.00979872
-0.160037,-1.20847,2.16013,-0.242319,0.570739,0.0102056
-0.177292,-1.23166,2.12132,-0.252541,0.574815,0.0107554
-0.195571,-1.25898,2.08273,-0.26317,0.579087,0.0113925
-0.215958,-1.29044,2.04807,-0.274768,0.584528,0.0121566
-0.239205,-1.32578,2.01524,-0.287475,0.59116,0.0130422
-0.264282,-1.36692,1.9817,-0.300841,0.598086,0.0140474
-0.28397,-1.41509,1.94171,-0.314509,0.603806,0.0151068
-0.293423,-1.46885,1.89635,-0.327985,0.607688,0.0161353
-0.299456,-1.52662,1.85486,-0.341199,0.611151,0.017193
-0.311882,-1.5851,1.81929,-0.354623,0.615834,0.0183709
-0.33312,-1.64369,1.78517,-0.368323,0.621618,0.0196879
-0.361984,-1.70304,1.75806,-0.382024,0.628609,0.021125
-0.39639,-1.76019,1.7458,-0.395722,0.637607,0.0226228
-0.432647,-1.81281,1.74542,-0.409551,0.648378,0.0241229
-0.469289,-1.8572,1.7568,-0.42251,0.660075,0.0255068
-0.507887,-1.89076,1.78382,-0.433366,0.672121,0.0266914
-0.63106,-1.9515,1.91761,-0.453969,0.704992,0.0292977
-0.669839,-1.96518,1.9638,-0.457639,0.713324,0.0299042
-0.706338,-1.97468,2.02037,-0.459129,0.72069,0.0303578
-0.738266,-1.98083,2.07771,-0.459237,0.726801,0.0306658
-0.765001,-1.98326,2.13415,-0.458328,0.731794,0.0308101
-0.788315,-1.98197,2.19363,-0.456629,0.736277,0.0308267
-0.811394,-1.97783,2.2503,-0.454673,0.740375,0.0307814
-0.834735,-1.97017,2.29766,-0.452436,0.743552,0.0306521
-0.856807,-1.96188,2.33225,-0.450341,0.745593,0.0304703
-0.880118,-1.96045,2.3455,-0.44984,0.746798,0.03042
-0.907094,-1.96723,2.32841,-0.451519,0.747025,0.0305601
-0.933558,-1.97609,2.28179,-0.454545,0.7457,0.0307238
-0.952151,-1.98405,2.20926,-0.45821,0.742119,0.0307654
-0.959574,-1.99074,2.11906,-0.461593,0.735922,0.0306161
-0.958146,-1.99612,2.02934,-0.463726,0.727992,0.0302766
-0.948231,-1.99874,1.9496,-0.464201,0.718928,0.0297254
-0.92512,-1.99096,1.87469,-0.46245,0.707911,0.0287952
-0.889601,-1.9676,1.80486,-0.458056,0.694996,0.0274228
-0.85038,-1.93357,1.75238,-0.451171,0.681737,0.0257791
-0.814161,-1.89689,1.7183,-0.44282,0.669153,0.0240762
-0.78165,-1.85887,1.69391,-0.433849,0.657243,0.0223718
-0.750695,-1.81665,1.67731,-0.424088,0.645716,0.0206013
-0.718817,-1.77164,1.6645,-0.413728,0.634136,0.0187557
-0.684436,-1.72735,1.64685,-0.403442,0.621987,0.0168883
-0.647254,-1.68495,1.62221,-0.393484,0.609217,0.0150346
-0.608113,-1.64153,1.59944,-0.383401,0.596464,0.0131514
-0.568761,-1.59508,1.5829,-0.372805,0.584024,0.0112171
-0.529383,-1.5459,1.56757,-0.361782,0.571506,0.00924449
-0.491382,-1.49256,1.55151,-0.350452,0.559063,0.00721704
-0.45627,-1.43651,1.53514,-0.339165,0.547085,0.00517451
-0.42278,-1.38267,1.51355,-0.328676,0.535413,0.00320126
-0.389938,-1.33364,1.48366,-0.319435,0.52393,0.00135573
-0.356252,-1.28978,1.4481,-0.311174,0.512466,-0.000377857
-0.320354,-1.25232,1.4083,-0.304052,0.501122,-0.00198493
-0.281762,-1.22278,1.36403,-0.298472,0.490128,-0.00342345
-0.242955,-1.20031,1.31578,-0.294165,0.479514,-0.00469608
-0.210555,-1.1811,1.26921,-0.290586,0.470037,-0.00581746
-0.187796,-1.16106,1.23074,-0.287311,0.462416,-0.006819
-0.173487,-1.13906,1.20106,-0.284182,0.456554,-0.00772448
-0.167259,-1.11587,1.17803,-0.281336,0.452303,-0.00852336
-0.168587,-1.09113,1.1609,-0.278607,0.449411,-0.00922831
-0.176044,-1.06494,1.15137,-0.275695,0.44763,-0.00985493
-0.187091,-1.03945,1.14653,-0.272888,0.44664,-0.0103951
-0.196716,-1.01808,1.13981,-0.270736,0.445765,-0.0108558
-0.20186,-1.00366,1.12847,-0.26966,0.444715,-0.0112183
-0.204486,-0.994922,1.11339,-0.269526,0.443659,-0.0114849
-0.207877,-0.987886,1.10214,-0.269462,0.442951,-0.0117107
-0.211131,-0.981734,1.09799,-0.269147,0.442564,-0.0119305
-0.21042,-0.977992,1.09441,-0.268948,0.441883,-0.0121484
-0.207247,-0.976168,1.09107,-0.268825,0.440985,-0.0123596
-0.205765,-0.975401,1.0911,-0.268707,0.440466,-0.0125374
-0.206332,-0.975304,1.09317,-0.268631,0.440292,-0.0126796
-0.20852,-0.974221,1.09573,-0.26852,0.440332,-0.0128148
-0.212447,-0.971414,1.09984,-0.268361,0.440741,-0.0129635
-0.217295,-0.96633,1.10909,-0.267683,0.441359,-0.0131582
-0.221876,-0.958055,1.12306,-0.266134,0.441794,-0.0134181
-0.225824,-0.948419,1.13584,-0.264344,0.441947,-0.0136984
-0.229764,-0.93974,1.14575,-0.26268,0.441894,-0.0139662
-0.233082,-0.931938,1.15676,-0.26094,0.441735,-0.0142308
-0.233368,-0.924126,1.16804,-0.259024,0.441173,-0.0145189
-0.229956,-0.915721,1.17647,-0.256857,0.439841,-0.0148575
-0.224598,-0.905593,1.18354,-0.254295,0.437954,-0.0152601
-0.217476,-0.893629,1.18973,-0.251304,0.435548,-0.0157195
-0.207558,-0.881104,1.19557,-0.248112,0.432735,-0.0162098
-0.194028,-0.869827,1.20147,-0.245066,0.42971,-0.0167009
-0.176807,-0.862167,1.20424,-0.242391,0.426233,-0.0171514
-0.158956,-0.857881,1.20295,-0.240026,0.422409,-0.0175328
-0.141734,-0.854053,1.20016,-0.237727,0.418546,-0.0178898
-0.12383,-0.84876,1.19602,-0.23534,0.41455,-0.0182771
-0.105978,-0.842399,1.18824,-0.232864,0.41023,-0.0186816
-0.0854623,-0.833266,1.1765,-0.229852,0.405025,-0.0191753
-0.0596966,-0.81762,1.16569,-0.225654,0.39882,-0.0198743
-0.0283332,-0.797071,1.15891,-0.221055,0.392547,-0.0207233
0.0102904,-0.775571,1.15285,-0.217306,0.386736,-0.0216227
0.0510515,-0.755478,1.14604,-0.214337,0.381368,-0.0224999
0.0874847,-0.737594,1.14056,-0.211472,0.376378,-0.0233229
0.117821,-0.721328,1.13802,-0.208435,0.371816,-0.0240823
0.141881,-0.705464,1.13812,-0.204965,0.367494,-0.0247925
0.161716,-0.688226,1.14135,-0.200684,0.363059,-0.0255155
0.177681,-0.670562,1.14888,-0.195728,0.358666,-0.0262305
0.192176,-0.655546,1.15932,-0.190532,0.354209,-0.0268888
0.210312,-0.643694,1.16981,-0.185199,0.3491,-0.0275342
0.230161,-0.633275,1.17938,-0.179737,0.343533,-0.0281786
0.246019,-0.625197,1.18915,-0.174627,0.338461,-0.0287216
0.254758,-0.620794,1.20131,-0.170224,0.334581,-0.0290915
0.259581,-0.617906,1.21803,-0.166223,0.331707,-0.0293738
0.267471,-0.614571,1.23668,-0.162324,0.328917,-0.0296955
0.278776,-0.610824,1.25314,-0.158629,0.325907,-0.0300609
0.288593,-0.608265,1.26665,-0.15539,0.323109,-0.0303938
0.294083,-0.608131,1.27831,-0.152488,0.320682,-0.0306624
0.296988,-0.607572,1.28922,-0.149776,0.318733,-0.0309221
0.298603,-0.604946,1.29949,-0.147454,0.317452,-0.0311902
0.297653,-0.602785,1.30925,-0.145486,0.316623,-0.031426
0.294879,-0.601101,1.31733,-0.143686,0.315845,-0.0316448
0.290858,-0.59806,1.32519,-0.141914,0.315197,-0.031861
0.284699,-0.593704,1.33984,-0.139929,0.315164,-0.0320532
0.276792,-0.588403,1.36557,-0.137427,0.315809,-0.0322385
0.269041,-0.582948,1.39635,-0.13453,0.316521,-0.0324358
0.263978,-0.578598,1.42249,-0.132023,0.316932,-0.0326185
