-0.00147739,0.00309525,0.0021437,-0.0035335,-0.00331096,0.00450693
-0.00158837,0.00210517,0.00051294,-0.00392457,-0.000734286,0.00225848
-0.00273515,0.00210121,0.00121285,-0.00519206,-0.00397318,0.00250145
-0.00341651,0.00199688,0.00259573,-0.00399358,-0.00742686,0.00271392
-0.00336434,0.00056399,0.00193681,0.00492392,-0.00657652,0.00174598
-0.00275221,0.000833626,0.00185395,0.00440872,-0.00873779,0.00223474
-0.00339788,0.000419382,0.00257182,0.00214433,-0.00941661,0.000810766
-0.00531493,0.000441542,0.00417807,-0.000362302,-0.0136977,0.000518934
-0.0038935,-3.73766e-05,0.00259278,0.000434219,-0.00897537,-0.00013018
-0.00342422,7.30165e-05,0.00231835,0.000345255,-0.00755848,0.000713365
-0.00257041,-9.89866e-05,0.00111483,0.00216381,-0.00469058,0.000465747
-0.00211776,0.000377498,0.000610424,0.00109176,-0.00357311,0.00125394
-0.00216452,-0.000576733,0.00093361,0.000689153,-0.00370142,-0.000579195
-0.00148106,0.00063347,-0.000415217,-0.00131851,-0.000615962,0.000921871
-0.00128556,-0.000190097,-6.8639e-05,-0.000449536,-0.000915073,0.000505782
-0.00138602,3.51187e-05,0.000338108,-7.19932e-05,-0.00180694,0.000891741
0.000563527,-0.000486893,-0.00282125,0.000330383,0.00540981,-0.000358151
0.00110632,-0.00024513,-0.00296441,-0.000172789,0.00649956,-0.000240155
0.000816732,-0.000292779,-0.0021127,0.000688133,0.0048065,-0.00097407
0.000940955,0.000467894,-0.00240569,-0.000861369,0.0054517,0.000202656
0.000432764,-0.00030422,-0.00191238,0.00159393,0.00395852,9.4105e-05
0.000625623,0.000189158,-0.00198095,0.00116327,0.00399051,0.000265471
0.000979916,-0.000478387,-0.00363476,0.00119117,0.00730554,-0.000676686
0.000481595,-0.000967513,-0.00327905,0.000444274,0.00597256,-0.00195865
0.00171521,-0.00121446,-0.00370812,0.000283042,0.00845973,-0.00241518
0.00317289,-0.00101239,-0.00445844,0.000427968,0.0113852,-0.00216744
0.00344992,-0.000122736,-0.00461629,-0.0051491,0.0115215,-0.000886843
0.0048596,0.000291522,-0.00515989,-0.00436725,0.0137431,-0.000851813
0.00367192,-0.00051849,-0.00399091,-0.00236719,0.0106963,-0.00216822
0.0029722,-0.000576265,-0.00425604,-0.00118005,0.010177,-0.0010921
0.00353599,-0.000120442,-0.00526378,-0.00109072,0.0122341,-0.00108182
0.00260597,-0.000587585,-0.00438239,-0.0008649,0.010426,-0.00173762
0.00229445,-0.00131887,-0.00380937,0.00133772,0.00883192,-0.00266136
0.00338673,-0.000352412,-0.00406569,-0.000945217,0.0104862,-0.00147792
0.00265038,0.000286662,-0.00347461,-0.00053834,0.00867314,-0.000945523
0.00111202,-0.000400145,-0.00196698,0.000577756,0.00454126,-0.000670612
0.000404188,0.000598974,-0.000711775,-0.000937949,0.00150471,0.000963063
0.000129127,0.000115684,-0.00218268,-0.000490754,0.00375485,0.000248035
0.00144899,0.000363706,-0.00428918,-0.00148289,0.00810567,0.00055909
0.000530593,-0.000562863,-0.00378469,-0.000588628,0.00653781,-0.00103717
0.00120448,0.000358051,-0.00440146,-0.00164068,0.00820771,0.000974281
-0.000517906,0.00103355,-0.00245455,-0.00161735,0.003697,0.00199332
0.00130923,0.000219161,-0.00582594,0.000294145,0.0111962,0.000377464
0.000785259,0.00081566,-0.00478357,6.96413e-05,0.00889982,0.00175862
-0.000585251,0.000717052,-0.00308424,0.000483985,0.00448247,0.00182176
0.000573895,0.00136197,-0.00382347,-0.000498556,0.0073077,0.00262387
-0.00045758,0.00108956,-0.00386409,-0.00033433,0.0062642,0.00230558
-0.00088654,0.00111969,-0.00300994,1.30317e-05,0.00433372,0.00274319
-0.000323681,0.0002851,-0.00374259,-8.84984e-05,0.00589393,0.00153274
0.000235391,0.00123186,-0.00459332,-0.00283032,0.0077543,0.00233428
0.000866655,0.000196105,-0.00637728,-0.00147498,0.0118562,0.000702577
0.0015926,0.000773328,-0.00608663,-0.000141284,0.0121902,0.00132031
0.00103873,0.00111023,-0.00462783,-0.00189932,0.0090688,0.00166774
0.000216576,0.00113626,-0.00414089,-0.0026416,0.0073604,0.00157116
0.00121054,0.000399948,-0.00474261,-0.000826921,0.00914532,0.000587758
0.00126212,0.000496052,-0.0056931,-0.000992252,0.0108325,0.0010411
0.00164335,-8.06555e-05,-0.0061376,1.67044e-05,0.0119812,-0.000513108
0.00153546,0.000127588,-0.00534776,0.000757093,0.0107232,0.000214095
0.00150741,0.000873321,-0.00552171,-0.000267573,0.0109399,0.000831894
0.00168605,0.000133067,-0.00511359,-0.000462687,0.0103932,-0.000395793
0.001234,0.000516684,-0.00499012,-2.41885e-05,0.00934171,0.000686044
0.00240042,-0.000625811,-0.00608623,0.000993779,0.0128354,-0.000789788
-0.000425607,0.000371491,-0.00234464,-0.00180569,0.00364829,0.000163862
0.000635511,-0.000576916,-0.00392736,5.86204e-05,0.00734546,-0.00132836
0.000640875,0.000133383,-0.00289329,-0.000592035,0.00557798,0.000157783
0.00074526,-0.000235325,-0.00239036,-3.47552e-05,0.00464159,-0.000288455
0.000346252,0.000224037,-0.00123294,1.07022e-05,0.00250836,0.000921303
0.00117043,0.00027392,-0.00310448,-0.00014916,0.00629367,0.000450621
0.000587484,-0.00012657,-0.00211909,0.00217783,0.00408833,0.000653083
0.00136102,9.97636e-05,-0.00367602,0.000551801,0.00769125,0.000244817
0.00108177,-0.000451485,-0.00298818,0.000352586,0.00621023,-0.000852718
0.000808448,0.00034167,-0.0028493,-0.000143453,0.00550378,0.000284085
0.00153316,-2.19076e-05,-0.00357286,0.000283004,0.00766126,0.000542791
0.00136805,-1.46655e-05,-0.00281521,-0.000794604,0.00635769,0.000362221
0.00123728,-0.000173544,-0.00407613,0.00250884,0.00793617,0.00040287
0.000933537,-0.000836152,-0.0030041,0.000574405,0.00605742,-0.00133092
0.000729781,5.60653e-05,-0.00224956,-0.000295241,0.00490999,0.000876142
0.000827625,-0.00118861,-0.00136647,0.000785541,0.00301259,-0.0019866
0.000778283,-0.000292292,-0.000931995,-0.000141294,0.00226872,-0.000280956
0.00152608,-0.000230944,-0.00180506,0.000158716,0.00451499,-0.000934956
0.0011075,-0.000993482,-0.00203073,0.00240171,0.00484704,-0.0013797
0.00163017,-0.000864875,-0.00278338,0.00207605,0.0063619,-0.00147703
0.00190062,-0.000949096,-0.00305977,0.000909517,0.00691295,-0.00219086
0.00202359,-0.00443184,-0.00367869,0.00591159,0.00813306,-0.00629054
0.00209812,-0.00388496,-0.00343466,0.0039434,0.00782755,-0.00541566
0.00229942,-0.00248446,-0.00475055,0.00378259,0.0109712,-0.00415017
0.00176815,-0.00233611,-0.00331507,0.00044476,0.00727712,-0.00401605
0.00169835,-0.00410631,-0.00367411,0.000181372,0.00801808,-0.0102159
0.00189649,-0.00299321,-0.00296539,0.000934844,0.00680321,-0.00679564
0.00122979,-0.00267932,-0.00298812,0.00330877,0.00655989,-0.0059623
0.00142029,-0.00252892,-0.00210441,0.00128849,0.004638,-0.00609677
0.00251526,-0.00138224,-0.00285071,-4.06396e-05,0.00744555,-0.00312742
0.00162541,-0.00139745,-0.00211557,0.00170532,0.00492931,-0.00349466
0.00102536,-0.00122911,-0.00101927,0.00131884,0.0027402,-0.00238391
0.0014806,-0.000615544,-0.00287458,0.00120543,0.00615904,-0.00105386
0.000831372,-0.000942348,-0.00132607,0.00097561,0.00312606,-0.00183101
0.00171233,0.000220714,-0.0030239,-0.000190691,0.00702827,0.00021754
0.0011054,-0.000325586,-0.00350782,0.000559848,0.00752203,-0.00111052
0.00089203,-0.00015701,-0.00284649,-0.000347573,0.00550744,-2.81159e-05
0.0011774,0.000547754,-0.00294591,-0.00155448,0.00585024,0.000807546
0.000829777,-0.000125219,-0.00266938,-0.000179455,0.00531235,0.000221689
0.00283352,0.000555553,-0.00519753,-0.00100328,0.0115887,0.000985192
0.00216291,-0.000280051,-0.00448961,0.00045774,0.00990533,-0.000208035
0.00182324,0.00083062,-0.00330714,-0.000530989,0.00768696,0.00116459
0.00173698,0.00103874,-0.00413534,0.00023687,0.00873594,0.00171947
0.0014031,0.000711415,-0.0029077,-0.000824492,0.00580146,0.0011426
0.001392,-0.00045005,-0.00371462,0.00145716,0.00732688,-0.000653043
0.00157664,0.00148156,-0.00414529,-0.00142775,0.0090474,0.00312898
0.00193829,-0.000179848,-0.00531136,-0.000875777,0.0110504,-0.000466405
0.00212067,0.000885063,-0.00586248,-0.00137096,0.012292,0.00168083
0.0019046,0.00131917,-0.00536835,-0.00113575,0.0108056,0.00278483
0.00189033,0.0015842,-0.00589609,-0.00255953,0.0117414,0.00270906
0.00160737,0.00101403,-0.004338,-0.00123142,0.00903498,0.00180481
0.00106749,0.00168726,-0.00466477,-0.00305123,0.00867253,0.00245003
0.000797116,0.000948898,-0.00327834,-0.00133733,0.006499,0.00173008
0.00126891,0.000507492,-0.00383395,-0.00126436,0.00750699,0.000596629
